﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_TIG_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_ENG_USA;$ORDER$ $FIRST$解放$STATE$之战;;;;;;;;;;;;x
AGRESSION_WAR_ALL_CORES_NAME;$ORDER$ $FIRST$解放战争;;;;;;;;;;;;x
AGRESSION_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$美墨战争;;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME;$ORDER$ $FIRST$解放战争;;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$美墨战争;;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_NAME;$ORDER$ $FIRST$解放$STATE$之战;;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME;$ORDER$ $FIRST$解放$STATE$之战;;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME;$ORDER$ $FIRST$内战;;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_QNG_TPG;$ORDER$太平天国运动;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME;$ORDER$ $FIRST$内战;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_SAT;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_CHO;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_TOS;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_KAG;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_SEN;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_TKG_YZW;$ORDER$戊辰战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_FSA;$ORDER$美国内战;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_NEJ_HAL;$ORDER$阿拉伯主导权战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_HAL_NEJ;$ORDER$阿拉伯主导权战争;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_QNG_TPG;$ORDER$太平天国运动;;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$解放$SECOND_COUNTRY$之战;;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$解放$SECOND_COUNTRY$之战;;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$ $FIRST$恢复$SECOND$秩序;;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$ $FIRST$恢复$SECOND$秩序;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_TRN;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_ORA;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ENG_NAL;$ORDER$布尔战争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_SHW_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_SHW_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_GON_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_GON_TIG;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_TIG_SHW;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_TIG_GON;埃塞俄比亚王侯纷争;;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$拉普拉塔战争;;;;;;;;;;;;x
AGRESSION_WAR_ADD_SPHERE_NAME;$ORDER$镇压$SECOND$之战;;;;;;;;;;;;x
NORMAL_WAR_ADD_SPHERE_NAME;$ORDER$ $SECOND$屈服战争;;;;;;;;;;;;x
AGRESSION_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$兄弟之战;;;;;;;;;;;;x
NORMAL_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$兄弟之战;;;;;;;;;;;;x
AGRESSION_WAR_TAKE_SPHERE_NAME;$ORDER$ $FIRST$-$SECOND$ $COUNTRY$战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_SPHERE_NAME;$ORDER$ $COUNTRY$战争;;;;;;;;;;;;x
AGRESSION_WAR_FREE_NAME;$ORDER$ $FIRST$解放$COUNTRY$战争;;;;;;;;;;;;x
NORMAL_WAR_FREE_NAME;$ORDER$ $FIRST$ $COUNTRY_ADJ$自由战争;;;;;;;;;;;;x
AGRESSION_WAR_FREE_ALLIED_CORE_NAME;$ORDER$ $FIRST$ $COUNTRY_ADJ$复国战争;;;;;;;;;;;;x
NORMAL_WAR_FREE_ALLIED_CORE_NAME;$ORDER$ $FIRST$ $COUNTRY_ADJ$复国战争;;;;;;;;;;;;x
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$ $FIRST$侵略战争;;;;;;;;;;;;x
AGRESSION_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$克里米亚战争;;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$ $FIRST$-$SECOND$战争;;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$克里米亚战争;;;;;;;;;;;;x
AGRESSION_WAR_HUMILIATE_NAME;$ORDER$ $FIRST$羞辱$SECOND$之战;;;;;;;;;;;;x
AGRESSION_WAR_COLONIAL_NAME;$ORDER$ $FIRST$殖民$STATE$战争;;;;;;;;;;;;x
NORMAL_WAR_COLONIAL_NAME;$ORDER$ $FIRST$殖民征服$STATE$;;;;;;;;;;;;x
AGRESSION_WAR_TAKE_NAME;$ORDER$ $FIRST$STATE$战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME;$ORDER$ $FIRST$征服$STATE$之战;;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_QNG;$ORDER$鸦片战争;;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_USA;$ORDER$ $FIRST$征服$STATE$之战;;;;;;;;;;;;x
AGRESSION_WAR_CHINA_REUNIFICATION;$ORDER$ $FIRST$-$SECOND$中国统一战争;;;;;;;;;;;;x
NORMAL_WAR_CHINA_REUNIFICATION;$ORDER$ $FIRST$-$SECOND$中国统一战争;;;;;;;;;;;;x
AGRESSION_WAR_CONCESSION_NAME;$ORDER$ $STATE$租界战争;;;;;;;;;;;;x
NORMAL_WAR_CONCESSION_NAME;$ORDER$ $STATE$租界战争;;;;;;;;;;;;x
AGRESSION_WAR_RUDEBOI_NAME;$ORDER$ $FIRST$遏制$SECOND$战争;;;;;;;;;;;;x
NORMAL_WAR_RUDEBOI_NAME;$ORDER$ $FIRST$遏制$SECOND$战争;;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_NAME;$ORDER$ $FIRST$侵略$SECOND_COUNTRY$之战;;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME;$ORDER$征服$SECOND$之战;;;;;;;;;;;;x
AGRESSION_WAR_PROTECTORATE_NAME;$ORDER$ $FIRST$吞并$SECOND_COUNTRY$;;;;;;;;;;;;x
NORMAL_WAR_PROTECTORATE_NAME;$ORDER$ $FIRST$吞并$SECOND_COUNTRY$;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME;$ORDER$ $FIRST$控制$SECOND_COUNTRY$战争;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_TUR_ROM;$ORDER$罗马尼亚独立战争;;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_ENG_IRE;$ORDER$爱尔兰独立战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_EGY;$ORDER$东方危机;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_ROM;$ORDER$罗马尼亚独立战争;;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_IRE;$ORDER$爱尔兰独立战争;;;;;;;;;;;;x
