﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
au_fait;熟手：攻击+3;;;;;;;;;;;;x
audacious; 勇莽：攻击+2，防御+2;;;;;;;;;;;;x
able;能干;;;;;;;;;;;;x
aweless;无畏;;;;;;;;;;;;x
aggressive;侵略性：攻击+1;;;;;;;;;;;;x
arrogant;傲慢;;;;;;;;;;;;x
balanced_p;均衡：防御+1;;;;;;;;;;;;x
bigoted;偏执;;;;;;;;;;;;x
brutish;野蛮：攻击+1;;;;;;;;;;;;x
bold;大胆自信：攻击+1;;;;;;;;;;;;x
brash;咄咄逼人：攻击+1;;;;;;;;;;;;x
ballsy;胆大;;;;;;;;;;;;x
bastard;私生子：防御-1;;;;;;;;;;;;x
cautious;小心谨慎：防御+3;;;;;;;;;;;;x
coward;懦弱;;;;;;;;;;;;x
chickenhearted;胆小如鼠：攻击-2;;;;;;;;;;;;x
craven;懦夫;;;;;;;;;;;;x
competent;称职;;;;;;;;;;;;x
clever;机灵;;;;;;;;;;;;x
careless;粗心;;;;;;;;;;;;x
calm;从容不迫：攻击-1;;;;;;;;;;;;x
careful;上心;;;;;;;;;;;;x
choleric;易怒：攻击+1;;;;;;;;;;;;x
charismatic;领袖气质;;;;;;;;;;;;x
chivalrous;骑士风范：攻击+2;;;;;;;;;;;;x
confident;自信;;;;;;;;;;;;x
doughty;刚强;;;;;;;;;;;;x
defiant;高傲：防御+3;;;;;;;;;;;;x
disciplined;自律：攻击+2;;;;;;;;;;;;x
dauntless;不屈不挠;;;;;;;;;;;;x
daring;意气风发：攻击+3;;;;;;;;;;;;x
disorderly;无序;;;;;;;;;;;;x
diplomatic;老练;;;;;;;;;;;;x
deeply_religious;笃信宗教：攻击-1，防御-1;;;;;;;;;;;;x
expert;专家;;;;;;;;;;;;x
efficient;高效：攻击+2;;;;;;;;;;;;x
earnest;认真;;;;;;;;;;;;x
fanatic;狂热;;;;;;;;;;;;x
gallant;英勇;;;;;;;;;;;;x
glory_hound;枭雄;;;;;;;;;;;;x
gutsy;有胆识：防御+1;;;;;;;;;;;;x
harsh;严苛：攻击+1，防御+1;;;;;;;;;;;;x
hellbent;拼命;;;;;;;;;;;;x
heroic;英雄;;;;;;;;;;;;x
inspiring;鼓舞人心;;;;;;;;;;;;x
impetuous;浮躁：防御-2;;;;;;;;;;;;x
implacable;不依不饶：攻击+3，防御+3;;;;;;;;;;;;x
imperious;飞扬跋扈：攻击+1，防御-2;;;;;;;;;;;;x
irate;暴怒：攻击+1;;;;;;;;;;;;x
intuitive;直觉;;;;;;;;;;;;x
impulsive;任性;;;;;;;;;;;;x
incapable;无能;;;;;;;;;;;;x
indifferent;漠然;;;;;;;;;;;;x
intelligent;才智;;;;;;;;;;;;x
inept;不称职：攻击-1;;;;;;;;;;;;x
inefficient;低效：攻击-2;;;;;;;;;;;;x
keen;敏锐;;;;;;;;;;;;x
lilylivered;怯弱：攻击-2;;;;;;;;;;;;x
lackluster;暗淡;;;;;;;;;;;;x
merciless;冷酷无情：攻击+2，防御+2;;;;;;;;;;;;x
meticulous;精细;;;;;;;;;;;;x
manful;刚毅;;;;;;;;;;;;x
madman;疯子;;;;;;;;;;;;x
mediocre;平庸;;;;;;;;;;;;x
openminded;虚心;;;;;;;;;;;;x
polite;儒雅随和;;;;;;;;;;;;x
pusillanimous;胆怯;;;;;;;;;;;;x
pisspoor;糟糕透顶：攻击-2;;;;;;;;;;;;x
perverse;任性;;;;;;;;;;;;x
resourceful;足智多谋：防御+1;;;;;;;;;;;;x
romantic;浪漫;;;;;;;;;;;;x
relentless;从不手软：攻击+2;;;;;;;;;;;;x
reserved;内敛：攻击-1;;;;;;;;;;;;x
resolute;坚毅：防御+2;;;;;;;;;;;;x
skilled;老练：攻击+1;;;;;;;;;;;;x
shrinking_violet;害羞;;;;;;;;;;;;x
strange;怪异;;;;;;;;;;;;x
stout;顽强：防御+1;;;;;;;;;;;;x
soldierly;军人气质：攻击+1;;;;;;;;;;;;x
spirited;朝气蓬勃：防御+2;;;;;;;;;;;;x
stalwart;伟岸：攻击+1，防御+1;;;;;;;;;;;;x
soft;温和：攻击-2;;;;;;;;;;;;x
spineless;怯弱：攻击-2;;;;;;;;;;;;x
stouthearted;硬气：攻击+1;;;;;;;;;;;;x
steadfast;坚定：攻击+2;;;;;;;;;;;;x
scared;焦虑：防御-1;;;;;;;;;;;;x
shirker;逃避推卸：防御-1;;;;;;;;;;;;x
smart_p;聪明;;;;;;;;;;;;x
sharp;锐利;;;;;;;;;;;;x
timid;畏手畏脚：攻击-1;;;;;;;;;;;;x
tactful;圆滑;;;;;;;;;;;;x
unflinching;一往无前：攻击+3;;;;;;;;;;;;x
unruly;蛮横;;;;;;;;;;;;x
undisciplined;散漫;;;;;;;;;;;;x
unmanly;娇气：攻击-3;;;;;;;;;;;;x
unsound;靠不住;;;;;;;;;;;;x
vainglorious;自负;;;;;;;;;;;;x
vicious;恶毒：攻击+2;;;;;;;;;;;;x
wrathful;愤怒：攻击+2;;;;;;;;;;;;x
wretched;令人生厌：攻击-1;;;;;;;;;;;;x
yellow;卑怯：攻击-4;;;;;;;;;;;;x
no_background;无背景：攻击-2，防御-2;;;;;;;;;;;;x
armchair_general;纸上谈兵的将军;;;;;;;;;;;;x
artillerist;炮术家：防御+1;;;;;;;;;;;;x
amateur;外行：防御-1;;;;;;;;;;;;x
aristocrat;贵族;;;;;;;;;;;;x
adventurer;冒险家：攻击+2;;;;;;;;;;;;x
butcher;屠夫;;;;;;;;;;;;x
brownnoser;媚上者：攻击+1;;;;;;;;;;;;x
bootlicker;卑躬屈膝者：防御+1;;;;;;;;;;;;x
cavalry_school;骑兵学校：攻击+2;;;;;;;;;;;;x
cartographer;制图师;;;;;;;;;;;;x
cursed_luck; 厄运缠身：攻击+2，防御+2;;;;;;;;;;;;x
corrupt;贪污者;;;;;;;;;;;;x
clueless;一窍不通：攻击-1;;;;;;;;;;;;x
debutante;初出茅庐;;;;;;;;;;;;x
disgraced;耻辱;;;;;;;;;;;;x
drillmaster;教官;;;;;;;;;;;;x
diplomat;外交官;;;;;;;;;;;;x
exranker;退役;;;;;;;;;;;;x
expert_raider;突袭战老手：攻击+2;;;;;;;;;;;;x
eccentric_genius;偏心和蔼：攻击+2;;;;;;;;;;;;x
elderly;年老;;;;;;;;;;;;x
gifted_administrator;天才管理者;;;;;;;;;;;;x
generals_aide;将军副手：防御+1;;;;;;;;;;;;x
hated;令人鄙夷：攻击+1，防御+1;;;;;;;;;;;;x
innovative_tactician;创新战术家：攻击+1;;;;;;;;;;;;x
immoral;淫荡;;;;;;;;;;;;x
incompetent;不称职;;;;;;;;;;;;x
megalomaniac;自大狂：攻击-2;;;;;;;;;;;;x
natural_born_leader;天生领袖：攻击+1;;;;;;;;;;;;x
nationalist;民族主义者：攻击+1;;;;;;;;;;;;x
old_school;老派：攻击+1，防御-2;;;;;;;;;;;;x
poet;诗人：攻击-1;;;;;;;;;;;;x
priest;信徒;;;;;;;;;;;;x
professor;教授：攻击-1，防御-1;;;;;;;;;;;;x
powerful_friends;强力靠山;;;;;;;;;;;;x
pawn;走卒;;;;;;;;;;;;x
politician;政客;;;;;;;;;;;;x
rising_star;新星;;;;;;;;;;;;x
spoiled;溺爱：攻击+2;;;;;;;;;;;;x
school_of_defense;防御学派：防御+3;;;;;;;;;;;;x
school_of_offense;进攻学派：攻击+1;;;;;;;;;;;;x
school_of_the_bayonet;重点突破学派：攻击+2，防御+1;;;;;;;;;;;;x
school_of_firepower;火力学派：攻击+1;;;;;;;;;;;;x
sad_sack;冒失鬼：攻击-2;;;;;;;;;;;;x
sucker;傻瓜：攻击-1;;;;;;;;;;;;x
sycophant;口蜜腹剑;;;;;;;;;;;;x
toady;谄媚者：攻击+1;;;;;;;;;;;;x
uncommonly_young;杰出青年：攻击+1，防御+1;;;;;;;;;;;;x
unfit;体弱不堪：攻击-2;;;;;;;;;;;;x
unqualified;不合格;;;;;;;;;;;;x
warmonger;好战分子;;;;;;;;;;;;x
war_college;军事学院：攻击+1;;;;;;;;;;;;x
womanizer;娘娘腔;;;;;;;;;;;;x
yesman;好好先生;;;;;;;;;;;;x
arab_revolt_ended;阿拉伯起义结束;;;;;;;;;;;;x
newly_released_nation;新成立的国家;;;;;;;;;;;;x
crop_rotation;轮作;;;;;;;;;;;;x
crop_rotation_desc;作物轮作的方法现在正在当地农场使用。;;;;;;;;;;;;x
phosphates;磷酸盐;;;;;;;;;;;;x
phosphates_desc;磷酸盐现在被用来给这个地区的农田施肥。;;;;;;;;;;;;x
nitrates;硝酸盐;;;;;;;;;;;;x
nitrates_desc;硝酸盐现在被用来给这个地区的农田施肥。;;;;;;;;;;;;x
will_support_entre_rios;已保证支持恩特雷里奥斯;;;;;;;;;;;;x
shaft_mine;竖井开采;;;;;;;;;;;;x
shaft_mine_desc;我省已开展竖井开采作业。;;;;;;;;;;;;x
pit_mine;矿坑开采;;;;;;;;;;;;x
pit_mine_desc;我省已开展矿坑开采作业。;;;;;;;;;;;;x
strip_mine;露天开采;;;;;;;;;;;;x
strip_mine_desc;我省已开展露天开采作业。;;;;;;;;;;;;x
tax_reforms;国家税收改革;;;;;;;;;;;;x
tax_reforms_desc;最近的税法改革提高了我们的税收效率？至少在这些法律被废除或者人们发现在其中漏洞后进行逃税之前是这样的。;;;;;;;;;;;;x
intense_farming;集约农业;;;;;;;;;;;;x
intense_farming_desc;该省已经开展集约农场，以更高效、更密集地耕种——尽管这有耗尽农田的风险。;;;;;;;;;;;;x
exhausted_land;肥力耗尽;;;;;;;;;;;;x
exhausted_land_desc;这个省份的农田因为集约耕作已经耗尽了土壤肥力。在土地肥力得到有效恢复之前,该省份生产效率将会非常低。;;;;;;;;;;;;x
irrigration_network;灌溉网;;;;;;;;;;;;x
irrigration_network_desc;这里建了一个灌溉网，可以更有效地耕种沙漠。;;;;;;;;;;;;x
population_trend;人口增长趋势;;;;;;;;;;;;x
population_trend_desc;我们的国家最近经历了一次人口增长。这一稳定增长应该会在一段时间内保持下去。;;;;;;;;;;;;x
point_five_children;增长率：0.5个孩子;;;;;;;;;;;;x
point_five_children_desc;我国的人口增长率极为低下，大约相当于每四个健全成年人有一个孩子。;;;;;;;;;;;;x
one_child;增长率：1个孩子;;;;;;;;;;;;x
one_child_desc;我国的人口增长率很低，大约相当于每两个健全成年人有一个孩子。;;;;;;;;;;;;x
one_point_five_children;增长率：1.5个孩子;;;;;;;;;;;;x
one_point_five_children_desc;我国的人口增长率低，大约相当于每四个健全成年人有三个孩子。;;;;;;;;;;;;x
two_children;增长率：2个孩子;;;;;;;;;;;;x
two_children_desc;我国的人口增长率平衡，大约相当于每两个健全成年人有两个孩子。;;;;;;;;;;;;x
two_point_five_children;增长率：2.5个孩子;;;;;;;;;;;;x
two_point_five_children_desc;我国的人口增长率略超平均值，大约相当于每四个健全成年人有五个孩子。;;;;;;;;;;;;x
three_children;增长率：3个孩子;;;;;;;;;;;;x
three_children_desc;我国的人口增长率高，大约相当于每两个健全成年人有三个孩子。;;;;;;;;;;;;x
four_children;增长率：4个孩子;;;;;;;;;;;;x
four_children_desc;我国的人口增长率极高，大约相当于每两个健全成年人有四个孩子。;;;;;;;;;;;;x
bleeding;流血州;;;;;;;;;;;;x
bleeding_desc;这个州深陷入废奴主义者与支持奴隶制者间的力量冲突，正被暴力蹂躏着。当地激进分子试图影响大众对奴隶制的取舍。;;;;;;;;;;;;x
submarine;潜艇;;;;;;;;;;;;x
persisant;执着;;;;;;;;;;;;x
coolminded;波澜不惊：防御+2;;;;;;;;;;;;x
brillaint;璀璨;;;;;;;;;;;;x
maladriot;笨拙;;;;;;;;;;;;x
bureaucrat_general;官僚将军;;;;;;;;;;;;x
colonial_b:Colonist: Defence -2;;;;;;;;;;;;;x
eccentric_genious;偏心和蔼：攻击+2;;;;;;;;;;;;x
