﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_QNG_TPG;$ORDER$太平天国起义;;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_QNG_TPG;$ORDER$太平天国起义;;;;;;;;;;;;x
punitive_effects;国家蒙羞;;;;;;;;;;;;x
punitive_effects_desc;我们在胜利者面前受尽屈辱，战争赔款的惩罚性影响已经令人民苦不堪言。我国无法发动战争，除非别国首先对我方宣战。;;;;;;;;;;;;x
no_more_war;不要再战了;;;;;;;;;;;;x
no_more_war_desc;我们的人民已经厌倦了战争，他们的作战热情很难在短时间内复苏，因此我国目前发起战争的能力相当有限。注意：这意味着在此修正期间，你可用的宣战理由将变得非常之少。;;;;;;;;;;;;x
end_the_war;结束战争;;;;;;;;;;;;x
end_the_war_desc;我国的敌人战败了。人民呼吁政府尽快结束战争，即使我们得不到预先希望的一切。;;;;;;;;;;;;x
international_pariah;国际弃民;;;;;;;;;;;;x
international_pariah_desc;我国积极奉行的侵略扩张政策，导致我们成为国际社会的弃民。;;;;;;;;;;;;x
great_war;全面战争;;;;;;;;;;;;x
great_war_desc;我国已经与敌人处在全面战争状态。我们必须团结一致赢得战争，否则人民的生活方式将有分崩离析的危险。;;;;;;;;;;;;x
great_war2;战争的呼声;;;;;;;;;;;;x
great_war2_desc;大规模物资短缺，导致我国民众的战争热情锐减。;;;;;;;;;;;;x
great_war3;一切终将徒劳无益?;;;;;;;;;;;;x
great_war3_desc;如果不能尽快结束战争，形势将演变得对我们非常不利。;;;;;;;;;;;;x
dismantle_cb;肢解国家;;;;;;;;;;;;x
dismantle_cb_desc;强迫一位敌对列强肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_short;强制$RECIPIENT$解体;;;;;;;;;;;;x
dismantle_cb_setup;强制$RECIPIENT$解体;;;;;;;;;;;;x
dismantle_cb_add;肢解;;;;;;;;;;;;x
dismantle_cb_add_desc;强迫一位敌对列强肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_add_short;强制$RECIPIENT$解体;;;;;;;;;;;;x
dismantle_cb_add_setup;强制$RECIPIENT$解体;;;;;;;;;;;;x
dismantle_cb_add_new;肢解;;;;;;;;;;;;x
dismantle_cb_add_new_desc;强迫一位敌对列强肢解他们的帝国并支付战争赔款。;;;;;;;;;;;;x
dismantle_cb_add_new_short;强制$RECIPIENT$解体;;;;;;;;;;;;x
dismantle_cb_add_new_setup;强制$RECIPIENT$解体;;;;;;;;;;;;x
great_war_install_democracy;建立民主政府;;;;;;;;;;;;x
great_war_install_democracy_desc;在该国首都建立友好的民主政权;;;;;;;;;;;;x
great_war_install_democracy_short;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
great_war_install_democracy_setup;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
great_war_install_fascism;建立法西斯政权;;;;;;;;;;;;x
great_war_install_fascism_desc;在该国首都建立友好的法西斯政权;;;;;;;;;;;;x
great_war_install_fascism_short;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
great_war_install_fascism_setup;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
great_war_install_communism;建立共产主义政权;;;;;;;;;;;;x
great_war_install_communism_desc;在该国首都建立友好的共产主义政权;;;;;;;;;;;;x
great_war_install_communism_short;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
great_war_install_communism_setup;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
install_democracy;建立民主政府;;;;;;;;;;;;x
install_democracy_desc;在该国首都建立友好的民主政权;;;;;;;;;;;;x
install_democracy_short;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
install_democracy_setup;在$RECIPIENT$建立友好的民主政权;;;;;;;;;;;;x
install_fascism;建立法西斯政权;;;;;;;;;;;;x
install_fascism_desc;在该国首都建立友好的法西斯政权;;;;;;;;;;;;x
install_fascism_short;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
install_fascism_setup;在$RECIPIENT$扶植法西斯政权;;;;;;;;;;;;x
install_communism;建立共产主义政权;;;;;;;;;;;;x
install_communism_desc;在该国首都建立友好的共产主义政权;;;;;;;;;;;;x
install_communism_short;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
install_communism_setup;在$RECIPIENT$扶植共产主义政权;;;;;;;;;;;;x
great_war_liberate;解放;;;;;;;;;;;;x
great_war_liberate_desc;从压迫者手中解放一个国家;;;;;;;;;;;;x
great_war_liberate_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
great_war_liberate_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
great_war_acquire_core;获得核心;;;;;;;;;;;;x
great_war_acquire_core_desc;获得我们视为核心领土的敌方省份;;;;;;;;;;;;x
great_war_acquire_core_short;获得$STATE$;;;;;;;;;;;;x
great_war_acquire_core_setup;从$RECIPIENT$获得核心领土$STATE$;;;;;;;;;;;;x
great_war_place_in_the_sun;阳光下的地盘;;;;;;;;;;;;x
great_war_place_in_the_sun_desc;获得敌方的一个殖民领;;;;;;;;;;;;x
great_war_place_in_the_sun_short;获得$STATE$;;;;;;;;;;;;x
great_war_place_in_the_sun_setup;获得$RECIPIENT$的殖民地$STATE$;;;;;;;;;;;;x
great_war_release_puppet;释放傀儡国;;;;;;;;;;;;x
great_war_release_puppet_short;$THIRD$获得独立;;;;;;;;;;;;x
great_war_release_puppet_setup;从$RECIPIENT$手中释放$THIRD$;;;;;;;;;;;;x
great_war_release_puppet_desc;从宗主国手中解放一个附庸国;;;;;;;;;;;;x
great_war_take_from_sphere;移出势力范围;;;;;;;;;;;;x
great_war_take_from_sphere_desc;将一个国家移出他所在的势力范围并纳入我方控制。;;;;;;;;;;;;x
great_war_take_from_sphere_short;将$THIRD$移出势力范围;;;;;;;;;;;;x
great_war_take_from_sphere_setup;将$THIRD$移出$RECIPIENT$的势力范围;;;;;;;;;;;;x
add_to_sphere_AI;纳入势力范围;;;;;;;;;;;;x
add_to_sphere_AI_desc;将该国纳入我们的势力范围;;;;;;;;;;;;x
add_to_sphere_AI_short;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
add_to_sphere_AI_setup;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
unification_add_to_sphere;民族统一战争(纳入势力范围);;;;;;;;;;;;x
unification_add_to_sphere_desc;将同文化组国家添加入我们的势力范围;;;;;;;;;;;;x
unification_add_to_sphere_short;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
unification_add_to_sphere_setup;将$RECIPIENT$纳入势力范围;;;;;;;;;;;;x
take_from_sphere_AI;移出势力范围;;;;;;;;;;;;x
take_from_sphere_AI_desc;将一个国家移出他所在的势力范围并纳入我方控制。;;;;;;;;;;;;x
take_from_sphere_AI_short;将$THIRD$移出势力范围;;;;;;;;;;;;x
take_from_sphere_AI_setup;将$THIRD$移出$RECIPIENT$的势力范围;;;;;;;;;;;;x
free_peoples_AI;解放人民;;;;;;;;;;;;x
free_peoples_AI_desc;从压迫者手中解放某个国家的一个地区;;;;;;;;;;;;x
free_peoples_AI_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
free_peoples_AI_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
free_allied_cores;解放盟国核心领土;;;;;;;;;;;;x
free_allied_cores_desc;解放你势力范围内同盟国家的核心领土;;;;;;;;;;;;x
free_allied_cores_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
free_allied_cores_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
release_puppet_AI;释放傀儡国;;;;;;;;;;;;x
release_puppet_AI_short;$THIRD$获得独立;;;;;;;;;;;;x
release_puppet_AI_setup;从$RECIPIENT$手中释放$THIRD$;;;;;;;;;;;;x
release_puppet_AI_desc;从宗主国手中解放一个附庸国;;;;;;;;;;;;x
demand_concession_NI_casus_belli;索要殖民地;;;;;;;;;;;;x
demand_concession_NI_casus_belli_desc;强令非西化国家割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_NI_casus_belli_setup;要求$RECIPIENT$割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_NI_casus_belli_short;索要$STATE$;;;;;;;;;;;;x
demand_concession_BC_casus_belli;索要殖民地;;;;;;;;;;;;x
demand_concession_BC_casus_belli_desc;强令非西化国家割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_BC_casus_belli_setup;要求$RECIPIENT$割让领土成为我国殖民地。;;;;;;;;;;;;x
demand_concession_BC_casus_belli_short;索要$STATE$;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli;建立保护国;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_desc;吞并非西化国家，使其成为我们的保护国。;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_setup;吞并$RECIPIENT$，成为我们的保护国;;;;;;;;;;;;x
establish_protectorate_NI_casus_belli_short;吞并$RECIPIENT$;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli;建立保护国;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_desc;吞并非西化国家，使其成为我们的保护国。;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_setup;吞并$RECIPIENT$，成为我们的保护国;;;;;;;;;;;;x
establish_protectorate_BC_casus_belli_short;吞并$RECIPIENT$;;;;;;;;;;;;x
unification_humiliate;宣示霸权;;;;;;;;;;;;x
unification_humiliate_desc;将一个国家移出他所在的势力范围并纳入我方控制。;;;;;;;;;;;;x
unification_humiliate_setup;将$THIRD$移出$RECIPIENT$的势力范围;;;;;;;;;;;;x
unification_humiliate_short;将$THIRD$移出势力范围;;;;;;;;;;;;x
annex_africa;瓜分非洲——索要领土;;;;;;;;;;;;x
annex_africa_desc;强令非西化国家依据国际列强会议原则割让领土。;;;;;;;;;;;;x
annex_africa_setup;依据国际列强会议原则，强令$RECIPIENT$割让领土。;;;;;;;;;;;;x
annex_africa_short;索要$STATE$;;;;;;;;;;;;x
annex_africa_full;瓜分非洲——吞并;;;;;;;;;;;;x
annex_africa_full_desc;强令非西化国家依据国际列强会议原则成为我们的保护国。;;;;;;;;;;;;x
annex_africa_full_setup;依据国际列强会议原则，吞并$RECIPIENT$。;;;;;;;;;;;;x
annex_africa_full_short;吞并$RECIPIENT$;;;;;;;;;;;;x
restore_austrian_empire;获得奥地利核心;;;;;;;;;;;;x
restore_austrian_empire_desc;获得长期接受奥地利统治的敌方省份;;;;;;;;;;;;x
restore_austrian_empire_short;获得$STATE$;;;;;;;;;;;;x
restore_austrian_empire_setup;从$RECIPIENT$获得核心领土$STATE$;;;;;;;;;;;;x
free_balkans;解放巴尔干;;;;;;;;;;;;x
free_balkans_desc;从压迫者手中解放一个完整的巴尔干国家;;;;;;;;;;;;x
free_balkans_short;解放$THIRD$;;;;;;;;;;;;x
free_balkans_setup;从$RECIPIENT$控制下解放$THIRD$;;;;;;;;;;;;x
monroe_doctrine;门罗主义;;;;;;;;;;;;x
monroe_doctrine_desc;从美洲大陆驱逐欧洲殖民势力;;;;;;;;;;;;x
monroe_doctrine_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
monroe_doctrine_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
oriental_crisis;东方危机;;;;;;;;;;;;x
oriental_crisis_desc;从埃及控制下解放奥斯曼领土;;;;;;;;;;;;x
oriental_crisis_short;$THIRD$获得$STATE$;;;;;;;;;;;;x
oriental_crisis_setup;将$STATE$从$RECIPIENT$归还给$THIRD$;;;;;;;;;;;;x
restore_america;获得美国核心;;;;;;;;;;;;x
restore_america_desc;获得敌方控制的省份以重建美利坚合众国;;;;;;;;;;;;x
restore_america_short;获得$STATE$;;;;;;;;;;;;x
restore_america_setup;从$RECIPIENT$获得核心领土$STATE$;;;;;;;;;;;;x
claim_holy_land;宣称黎凡特;;;;;;;;;;;;x
claim_holy_land_desc;获得已经被奥斯曼帝国放弃的黎凡特地区某省份;;;;;;;;;;;;x
claim_holy_land_short;获得$STATE$;;;;;;;;;;;;x
claim_holy_land_setup;从$RECIPIENT$获得$STATE$;;;;;;;;;;;;x
restore_british_raj;宣称英属印度;;;;;;;;;;;;x
restore_british_raj_desc;将本属于英属印度的一个敌对国家变为傀儡;;;;;;;;;;;;x
restore_british_raj_short;$RECIPIENT$成为$ACTOR$的傀儡国;;;;;;;;;;;;x
restore_british_raj_setup;$RECIPIENT$成为$ACTOR$的傀儡国;;;;;;;;;;;;x
great_game_cb;大博弈;;;;;;;;;;;;x
great_game_cb_desc;英俄大博弈的目标是将中亚所有未开化国家转化为傀儡国，以免对方做出同样的事情。;;;;;;;;;;;;x
great_game_cb_short;$RECIPIENT$成为$ACTOR$的傀儡国;;;;;;;;;;;;x
great_game_cb_setup;$RECIPIENT$成为$ACTOR$的傀儡国;;;;;;;;;;;;x
china_acquire_state;统一中国;;;;;;;;;;;;x
china_acquire_state_short;获得$STATE$;;;;;;;;;;;;x
